order_id	purchase_date	category	state	city	product_price	freight	total_item_value	delivery_status	delivery_turnaround_days	rating	customer_segment
0a308be0b454b3664e06318c9bd6a5be	2017-02-28	Fixed Telephony	AP	Santana	39.99	24.84	64.83	On-Time	15.6	4	Lost / Hibernating
0a308be0b454b3664e06318c9bd6a5be	2017-02-28	Fixed Telephony	AP	Santana	39.99	24.84	64.83	On-Time	15.6	4	Lost / Hibernating
0a3181424fe55b41f1f0d53150c6523f	2018-01-04	Bed Bath Table	SP	Guarulhos	79.0	13.57	92.57	On-Time	6.2	5	About To Sleep
0a31cb63d4483ffbef1d5503752a0b5d	2017-07-18	Health Beauty	MG	Carrancas	30.99	15.1	46.09	On-Time	7.2	5	Lost / Hibernating
0a31cde0de75146ec6aa043161f74cf3	2018-07-15	Cool Stuff	MS	Ponta Pora	229.99	58.09	288.08	On-Time	9.3	5	Potential Loyalists
0a31fa5371c2046d273b9fb84e3b2988	2017-04-16	Sports Leisure	SC	Sao Jose	50.0	2.73	52.73	Delayed	36.2	1	Lost / Hibernating
0a31fa5371c2046d273b9fb84e3b2988	2017-04-16	Sports Leisure	SC	Sao Jose	17.9	27.35	45.25	Delayed	36.2	1	Lost / Hibernating
0a327f9c209a8317bacc1f86dda65f52	2018-07-31	Baby	SP	Sao Paulo	49.9	8.51	58.41	On-Time	2.3	5	New Customers
0a32919eaa38cf81a09bb4cd2ca383df	2018-03-30	Furniture Decor	ES	Vitoria	34.9	20.4	55.3	On-Time	18.9	4	Promising Recent
0a32952933d2a181dfe8f11d41f9f9b2	2017-06-19	Baby	MG	Campanha	32.9	16.79	49.69	Delayed	24.4	2	Lost / Hibernating
0a32aa7d8d3f344fb31eac306336daac	2018-04-18	Health Beauty	BA	Salvador	110.32	17.48	127.8	On-Time	14.2	1	Potential Loyalists
0a32aa7d8d3f344fb31eac306336daac	2018-04-18	Health Beauty	BA	Salvador	110.32	17.48	127.8	On-Time	14.2	1	Potential Loyalists
0a32ad9d3be8a5b1ce582225aa1cd166	2017-07-06	Bed Bath Table	SP	Sao Paulo	28.9	12.69	41.59	On-Time	7.9	5	Lost / Hibernating
0a32c98faaa09357e357a60d02704a3c	2017-12-14	Bed Bath Table	SP	Osasco	45.9	9.34	55.24	On-Time	6.1	5	About To Sleep
0a33a983476b5e9f23c0fc9f95c9682f	2017-05-20	Bed Bath Table	SP	Campinas	214.99	8.79	223.78	On-Time	8.9	5	Lost / Hibernating
0a36782ef456fa3a812be422d9a3f8db	2018-03-30	Unknown	RJ	Resende	125.9	22.59	148.49	On-Time	12.9	5	Potential Loyalists
0a36bd172604d49ae57f2ae440a0dc70	2018-07-27	Auto	BA	Jucurucu	199.99	28.35	228.34	On-Time	13.8	5	Potential Loyalists
0a383b731ceafec6fe7047720b1ea52e	2018-01-03	Furniture Decor	PR	Curitiba	93.9	10.16	104.06	On-Time	19.8	1	Customers Needing Attention
0a383b731ceafec6fe7047720b1ea52e	2018-01-03	Home Confort	PR	Curitiba	199.0	25.39	224.39	On-Time	19.8	1	Customers Needing Attention
0a38b7de941db65679a11a300f782703	2018-02-06	Consoles Games	SP	Sao Paulo	415.9	10.17	426.07	Delayed	15.5	2	Potential Loyalists
0a393be90b03100dcea4aa21f2e027ec	2017-11-18	Toys	GO	Formosa	99.99	11.73	111.72	On-Time	17.0	1	About To Sleep
0a393be90b03100dcea4aa21f2e027ec	2017-11-18	Perfumery	GO	Formosa	39.9	20.21	60.11	On-Time	17.0	1	About To Sleep
0a393be90b03100dcea4aa21f2e027ec	2017-11-18	Perfumery	GO	Formosa	39.9	20.21	60.11	On-Time	17.0	1	About To Sleep
0a3bc687e8cb91f08d67838494a0e396	2018-03-14	Toys	MS	Maracaju	59.9	23.0	82.9	On-Time	26.3	5	Promising Recent
0a3bd18b5c5d505aedd969dbba6ff069	2018-08-11	Office Furniture	SP	Sao Paulo	279.9	33.75	313.65	On-Time	9.5	4	Potential Loyalists
0a3c7a080b1152884a662e6da68906e7	2017-06-16	Watches Gifts	SP	Fernao	29.0	11.85	40.85	On-Time	9.8	4	Lost / Hibernating
0a3d9f14b1781670b56b1832ba291095	2018-07-24	Health Beauty	CE	Fortaleza	364.0	31.8	395.8	On-Time	9.1	5	Potential Loyalists
0a3de305844d2e1bf9a608e702ccd373	2017-11-12	Fashion Shoes	MT	Araputanga	157.9	20.35	178.25	On-Time	11.9	5	About To Sleep
0a3e09ae60d6eb7338e353c0c323eabf	2017-10-07	Toys	SP	Guarulhos	139.9	17.23	157.13	On-Time	6.2	4	About To Sleep
0a3ece2f39e596ede61967326bf7e969	2018-06-06	Garden Tools	SP	Taquaritinga	92.86	13.09	105.95	On-Time	6.9	5	New Customers
0a3fcfaf1098f95867cdeeb766561eae	2017-04-25	Bed Bath Table	RJ	Rio De Janeiro	41.9	17.78	59.68	On-Time	13.6	5	Champions
0a3ff573ad87fe549fa3ce5c3f07b2cf	2018-05-05	Health Beauty	SP	Sao Paulo	29.9	7.71	37.61	On-Time	5.3	5	Promising Recent
0a40305560dea2cdc17c6661f222375d	2018-04-28	Telephony	MG	Inhapim	29.99	18.23	48.22	On-Time	11.1	4	Promising Recent
0a40f88667e7bbb7ef87efaa9a2177ea	2018-02-23	Bed Bath Table	SP	Maua	109.9	13.79	123.69	On-Time	10.7	5	Potential Loyalists
0a4105b08aba021f690e79d8b9810885	2018-06-19	Computers Accessories	SP	Sao Paulo	129.0	9.06	138.06	On-Time	2.0	5	Potential Loyalists
0a42de5dfb223e924d95bccacc00fc78	2017-07-13	Baby	MA	Sao Luis	119.9	25.39	145.29	On-Time	14.9	4	Lost / Hibernating
0a4480a7856cae897440eb7229b25252	2018-07-29	Bed Bath Table	SP	Sao Roque	105.99	13.4	119.39	On-Time	3.1	5	Potential Loyalists
0a44ca66dfa067a69bc92ef82ba68acf	2018-05-13	Watches Gifts	SP	Bebedouro	145.0	8.36	153.36	On-Time	5.7	4	Potential Loyalists
0a457a7e838f772d804eebe8d6261ed0	2018-08-08	Computers Accessories	SP	Sao Paulo	74.99	8.69	83.68	On-Time	2.2	3	New Customers
0a4581df52d24b72b87ae0feb1b11d08	2018-05-11	Furniture Decor	SC	Florianopolis	79.9	18.14	98.04	On-Time	10.1	5	New Customers
0a45b0373a9b1178357bb9d93243ed18	2017-11-17	Bed Bath Table	SP	Campo Limpo Paulista	17.9	11.85	29.75	On-Time	15.8	4	About To Sleep
0a45ff140fcaf02e1b09ca845b0ebb13	2018-02-04	Auto	SP	Vinhedo	109.9	14.37	124.27	On-Time	3.1	5	Potential Loyalists
0a461e390d6d2280c86fa9a76b3a0e68	2018-06-08	Watches Gifts	RS	Porto Alegre	179.0	20.22	199.22	On-Time	18.0	4	Potential Loyalists
0a46b68a258a6a2a44012e312063afa9	2018-02-01	Perfumery	PR	Telemaco Borba	25.0	15.1	40.1	On-Time	16.1	5	Promising Recent
0a46f220430c5aeaea27e7ebc76bae76	2017-04-20	Telephony	PR	Maringa	49.9	14.52	64.42	On-Time	18.6	4	Lost / Hibernating
0a4717812af08b022a25c46f110d881d	2017-12-11	Costruction Tools Tools	MG	Congonhas	29.9	14.08	43.98	On-Time	12.1	5	About To Sleep
0a485e9f82800bf8b36ae34ad2a91aa2	2017-10-13	Telephony	PA	Paragominas	27.99	25.63	53.62	On-Time	13.7	5	Customers Needing Attention
0a492dfba0efff86d173382ee6c65a1a	2018-02-17	Furniture Decor	PR	Reboucas	69.9	20.98	90.88	On-Time	16.0	5	Promising Recent
0a499296998c5b2e877297984bdf657c	2017-03-16	Health Beauty	RJ	Sao Goncalo	15.75	14.52	30.27	Delayed	22.2	3	Lost / Hibernating
0a4a2fccb27bd83a892fa503987a595b	2017-04-20	Bed Bath Table	PB	Santa Luzia	38.5	24.84	63.34	On-Time	20.7	4	Lost / Hibernating
0a4bcba63e99001ad0349d8832963afe	2018-02-26	Auto	SP	Sao Paulo	79.9	12.06	91.96	On-Time		1	Promising Recent
0a4c05d2e1ae812a342af2f5c9a34b36	2018-07-31	Watches Gifts	SP	Carapicuiba	58.0	2.17	60.17	On-Time	3.0	2	Potential Loyalists
0a4c05d2e1ae812a342af2f5c9a34b36	2018-07-31	Watches Gifts	SP	Carapicuiba	55.0	21.68	76.68	On-Time	3.0	2	Potential Loyalists
0a4c05d2e1ae812a342af2f5c9a34b36	2018-07-31	Watches Gifts	SP	Carapicuiba	29.9	4.34	34.24	On-Time	3.0	2	Potential Loyalists
0a4e4a3dd6cacc3db584029b55817aac	2017-12-06	Toys	SP	Ilhabela	89.8	24.94	114.74	On-Time	16.0	5	About To Sleep
0a505a7b63a33e72ba4159e3db1208c9	2017-10-29	Cool Stuff	RJ	Guapimirim	24.0	15.1	39.1	On-Time	8.3	5	About To Sleep
0a50b1ae078d9638440048842b7cd5c4	2017-09-28	Housewares	MG	Uberlandia	547.99	26.71	574.7	On-Time	15.3	5	About To Sleep
0a511bcdd22a725ca670b0102ac0be73	2017-11-25	Bed Bath Table	RJ	Rio De Janeiro	116.9	16.58	133.48	Delayed	40.9	1	About To Sleep
0a5235f11c613716411d3a631d55fc60	2017-06-15	Telephony	SP	Sao Paulo	120.0	8.59	128.59	On-Time	6.9	5	Lost / Hibernating
0a52d1f5b66c689f3955b3711ba7cc17	2018-02-03	Watches Gifts	BA	Iramaia	119.0	17.27	136.27	On-Time	37.1	5	Potential Loyalists
0a53864d69001a165085a6488ab75469	2018-01-16	Housewares	PE	Saloa	129.0	72.03	201.03	On-Time	14.3	5	About To Sleep
0a53864d69001a165085a6488ab75469	2018-01-16	Housewares	PE	Saloa	55.0	0.06	55.06	On-Time	14.3	5	About To Sleep
0a53c1150d1019fb4e5e6224e887011f	2018-04-18	Cool Stuff	SP	Sorocaba	699.0	13.25	712.25	Delayed	15.7	1	Loyal Customers
0a53fca4f1040863a7aa5e7b0634ac09	2017-10-15	Unknown	SP	Sao Paulo	39.9	14.1	54.0	On-Time	3.0	5	About To Sleep
0a54256bfd2401d553f81d8e37e5305d	2018-08-14	Home Appliances	BA	Varzea Nova	86.0	22.53	108.53	On-Time	12.9	5	Potential Loyalists
0a558295652f98bafe12e259c4d3fa26	2018-03-06	Health Beauty	RJ	Resende	180.0	14.25	194.25	On-Time	14.2	3	Potential Loyalists
0a56861d762ee1f82f5cdc2de2b1f71a	2018-06-27	Toys	SP	Franco Da Rocha	24.99	8.34	33.33	On-Time	2.5	5	New Customers
0a576c94e0a66f147bb4d6949602b85c	2017-09-26	Baby	SP	Sao Paulo	153.2	13.41	166.61	On-Time	8.3	3	About To Sleep
0a57fdd1a42f86bd170a4623ca76676c	2018-06-08	Housewares	SP	Sao Paulo	26.18	11.15	37.33	On-Time	5.1	5	New Customers
0a584a18a05ee90c0e3793bb14a9ad3a	2018-06-21	Health Beauty	SP	Hortolandia	14.99	7.87	22.86	On-Time	6.7	5	New Customers
0a5862d87bffd3cfdc0615c7aafcf408	2017-11-04	Costruction Tools Tools	SP	Campinas	29.9	14.08	43.98	On-Time	17.4	5	About To Sleep
0a586d5cf2a2538846e577316dab5443	2017-04-26	Sports Leisure	RS	Porto Alegre	69.9	11.88	81.78	On-Time	8.7	5	Lost / Hibernating
0a58de38cd66544f6bbe4f5ab326e5f6	2017-08-07	Electronics	SP	Carapicuiba	100.0	23.29	123.29	On-Time	3.9	5	Lost / Hibernating
0a59027d2270c523a10d1c29e6c53a71	2017-02-06	Bed Bath Table	SP	Itapira	55.5	17.13	72.63	On-Time	15.1	4	Lost / Hibernating
0a5a2c824e893eb66abd0d869f6c45e6	2017-08-27	Furniture Decor	RJ	Campos Dos Goytacazes	38.4	15.1	53.5	On-Time	8.8	4	Lost / Hibernating
0a5a2c824e893eb66abd0d869f6c45e6	2017-08-27	Furniture Decor	RJ	Campos Dos Goytacazes	38.4	15.1	53.5	On-Time	8.8	4	Lost / Hibernating
0a5a2c824e893eb66abd0d869f6c45e6	2017-08-27	Furniture Decor	RJ	Campos Dos Goytacazes	38.4	15.1	53.5	On-Time	8.8	4	Lost / Hibernating
0a5a672ddd7b5921439a990ff8efbb1b	2017-05-05	Baby	CE	Juazeiro Do Norte	20.0	29.55	49.55	On-Time	13.1	5	Lost / Hibernating
0a5d7e24850c68bf00d39bd62a9a45ee	2016-10-09	Sports Leisure	RJ	Macae	62.9	17.35	80.25	On-Time	18.8	5	Lost / Hibernating
0a5e1bafba05f64884feb58a0bd822a0	2018-01-13	Sports Leisure	PI	Teresina	129.0	25.67	154.67	On-Time	12.9	5	About To Sleep
0a6003474a7471ca13dbdb23b2c04ec6	2018-02-02	Furniture Decor	BA	Salvador	99.9	18.94	118.84	On-Time	17.5	1	Potential Loyalists
0a629239073738043764cd721c8ab2da	2018-06-16	Costruction Tools Garden	SP	Sao Jose Dos Campos	33.0	13.81	46.81	On-Time	5.6	4	New Customers
0a62a2ee479a419db8aebf78129b2f5e	2017-10-01	Bed Bath Table	PR	Curitiba	113.57	18.04	131.61	On-Time	12.0	4	About To Sleep
0a6312b2e86fe734ebbddaae7fabd14d	2017-03-25	Watches Gifts	MG	Patos De Minas	149.0	15.21	164.21	On-Time	4.7	3	Lost / Hibernating
0a631e92a5097a6cd94c5b7002778938	2017-11-30	Home Appliances	SP	Itu	81.0	8.31	89.31	Delayed	34.2	1	About To Sleep
0a63a472b54f4e94fa67f374b05fc3ea	2018-05-07	Housewares	SP	Sao Paulo	49.0	14.44	63.44	On-Time	4.5	5	New Customers
0a65a87966cf47b05a559b462c8754dc	2018-05-30	Home Construction	SP	Jundiai	150.0	17.86	167.86	On-Time	6.1	1	Potential Loyalists
0a65d1c730fc9bce9b5d353ff4f81bbe	2017-07-26	Furniture Decor	PR	Maringa	34.99	17.6	52.59	On-Time	12.8	1	Lost / Hibernating
0a65d1c730fc9bce9b5d353ff4f81bbe	2017-07-26	Furniture Decor	PR	Maringa	34.99	17.6	52.59	On-Time	12.8	1	Lost / Hibernating
0a66244c735378791bf14412b6c97df0	2017-03-22	Unknown	RS	Porto Alegre	259.0	17.11	276.11	On-Time	5.8	4	Lost / Hibernating
0a6667b832116a7484ae779b7b0b91c0	2017-09-11	Books Technical	SP	Mogi Das Cruzes	145.35	9.83	155.18	On-Time	3.5	5	Lost / Hibernating
0a671290b0be76ffb379a3c0031d2f44	2018-04-25	Sports Leisure	BA	Salvador	319.49	25.89	345.38	Delayed	27.3	1	Potential Loyalists
0a671900301b8fcb176e26d685aa7fb2	2017-10-31	Construction Tools Construction	SP	Rio Claro	64.9	8.72	73.62	On-Time	6.0	5	About To Sleep
0a681d622e6b5d09ddfa071a5785c916	2017-07-05	Garden Tools	RJ	Queimados	329.0	39.6	368.6	On-Time	9.4	5	Lost / Hibernating
0a68b93a3fda1e48b30171c8db35b938	2018-05-13	Housewares	BA	Salvador	330.99	50.18	381.17	On-Time	12.4	4	Potential Loyalists
0a6941f89f53dc1f622f877b23601ed7	2018-06-03	Housewares	SP	Sao Paulo	20.4	2.46	22.86	On-Time	4.6	2	Champions
0a6941f89f53dc1f622f877b23601ed7	2018-06-03	Housewares	SP	Sao Paulo	9.9	12.32	22.22	On-Time	4.6	2	Champions
0a6a4a209e43892afeacdecd8a5cfdff	2017-10-17	Home Confort	MG	Ouro Preto	47.0	16.11	63.11	On-Time	7.0	3	About To Sleep
0a6b605082c96184ffbfcee379404d6e	2017-06-16	Perfumery	DF	Brasilia	56.99	14.15	71.14	On-Time	10.8	5	Lost / Hibernating
0a6b6d3fb4616f5b647bc8b0b8f69e0d	2017-10-16	Health Beauty	SP	Itaquaquecetuba	37.9	15.1	53.0	On-Time	21.2	1	About To Sleep
0a6c8aa5c12b86c6f96308839eb7417b	2018-02-27	Stationery	SP	Sao Paulo	47.7	15.1	62.8	On-Time	5.7	5	Potential Loyalists
0a6c8aa5c12b86c6f96308839eb7417b	2018-02-27	Stationery	SP	Sao Paulo	47.7	15.1	62.8	On-Time	5.7	5	Potential Loyalists
0a6e242b5cf18e140304453da637866b	2017-12-10	Fashion Bags Accessories	PA	Dom Eliseu	32.0	25.63	57.63	On-Time	17.0	5	About To Sleep
0a6e8d7b7db627f4863678eba2a98eef	2018-07-11	Cool Stuff	SC	Criciuma	390.0	49.68	439.68	On-Time	12.9	5	Potential Loyalists
0a6f6183affc58729c775e30654be436	2018-04-11	Furniture Decor	SP	Guarulhos	35.0	8.88	43.88	On-Time	4.9	5	Promising Recent
0a6fa9e79a320b107d846fdf76af5901	2018-01-27	Stationery	RS	Cangucu	59.9	25.7	85.6	On-Time	30.1	4	Promising Recent
0a703303bdedfaa80afd4eb17280f2d1	2018-01-15	Furniture Decor	SP	Osasco	629.9	24.9	654.8	On-Time	13.0	1	About To Sleep
0a70b96b1997e3c8953bfa4254ad1144	2018-03-10	Auto	SP	Tiete	69.9	14.58	84.48	Delayed	18.0	4	Promising Recent
0a70fd0f23f627d0cc1ea16cb4169393	2017-08-25	Musical Instruments	RJ	Volta Redonda	39.9	16.79	56.69	On-Time	12.3	5	Lost / Hibernating
0a721c801fb74738e32f7ffc3c068a46	2017-12-20	Telephony	GO	Indiara	29.99	15.1	45.09	On-Time	16.2	5	About To Sleep
0a721c801fb74738e32f7ffc3c068a46	2017-12-20	Telephony	GO	Indiara	24.99	15.1	40.09	On-Time	16.2	5	About To Sleep
0a7224dae678203f5b1a0715b55ed4d0	2017-08-21	Telephony	ES	Sao Domingos Do Norte	140.0	26.26	166.26	On-Time	30.1	5	Lost / Hibernating
0a72bb193c65199cdd69574aac533a83	2018-05-21	Musical Instruments	SC	Sao Francisco Do Sul	75.0	19.5	94.5	On-Time	18.4	4	Potential Loyalists
0a72bb193c65199cdd69574aac533a83	2018-05-21	Musical Instruments	SC	Sao Francisco Do Sul	75.0	19.5	94.5	On-Time	18.4	4	Potential Loyalists
0a74dbb3f48ca542f83c5911f24e472d	2017-04-21	Health Beauty	SC	Sao Joaquim	25.0	14.52	39.52	On-Time	6.8	5	Lost / Hibernating
0a750178e6d58c01a64d8d939cdca0c0	2017-12-18	Baby	RJ	Rio De Janeiro	27.9	15.1	43.0	On-Time	17.7	5	About To Sleep
0a75d2b40c23e608bc7bac42a6c8e508	2018-04-01	Garden Tools	MG	Belo Horizonte	179.0	27.49	206.49	Delayed	19.0	2	Potential Loyalists
0a76ae785560c5882874b2738c60d958	2017-08-02	Toys	PR	Planaltina Do Parana	10.75	15.1	25.85	On-Time	14.9	5	Lost / Hibernating
0a77b770428bccbea7f9dbf8aec5d6ae	2017-02-17	Furniture Decor	RO	Vilhena	69.99	23.36	93.35	On-Time	21.7	2	Lost / Hibernating
0a77b770428bccbea7f9dbf8aec5d6ae	2017-02-17	Furniture Decor	RO	Vilhena	280.0	84.96	364.96	On-Time	21.7	2	Lost / Hibernating
0a77b770428bccbea7f9dbf8aec5d6ae	2017-02-17	Bed Bath Table	RO	Vilhena	81.8	20.18	101.98	On-Time	21.7	2	Lost / Hibernating
0a77b770428bccbea7f9dbf8aec5d6ae	2017-02-17	Furniture Decor	RO	Vilhena	69.99	23.36	93.35	On-Time	21.7	2	Lost / Hibernating
0a7888b4a8bdf63a03f4e7db63a6fc59	2017-07-06	Computers Accessories	PI	Picos	59.9	25.7	85.6	On-Time	18.0	4	Lost / Hibernating
0a791a17784db64bbc47f6b666011d9e	2017-08-02	Toys	RJ	Mesquita	45.0	16.11	61.11	On-Time	8.3	2	Lost / Hibernating
0a79d1506c2e0249c9aff8723bcf51e9	2018-05-18	Art	SP	Itu	99.99	12.03	112.02	Delayed	18.3	1	Potential Loyalists
0a7a3bb3bfcebd9e89241cf037c3bc85	2018-01-23	Unknown	PR	Fazenda Rio Grande	69.77	14.24	84.01	On-Time	9.9	5	Promising Recent
0a7af36dc9b46e0920a68a9e2ee2198e	2018-01-11	Baby	PI	Altos	73.5	25.06	98.56	On-Time	25.0	5	About To Sleep
0a7beb2015960a4d8c4ec8bbde5a1f5f	2018-01-20	Office Furniture	DF	Brasilia	79.99	22.88	102.87	On-Time		1	About To Sleep
0a7cf771945fa809fa47399a1ba0eeaa	2017-02-23	Perfumery	ES	Afonso Claudio	64.99	16.15	81.14	On-Time	11.4	4	Lost / Hibernating
0a7d898c6305101e69e9f5a05cd0130d	2018-06-12	Watches Gifts	RJ	Cabo Frio	196.0	19.47	215.47	On-Time	17.2	5	Potential Loyalists
0a7dd1e47d756727fdfe4b0daf9a655b	2017-11-25	Furniture Decor	SP	Santos	210.0	14.02	224.02	On-Time	8.2	4	About To Sleep
0a7ef385ee9080d0edef043521ec3114	2018-08-05	Watches Gifts	PR	Umuarama	78.0	18.65	96.65	On-Time	11.2	2	New Customers
0a7f4604ee9cab65020038275efe1d76	2018-07-08	Costruction Tools Garden	SP	Sao Paulo	11.27	12.79	24.06	On-Time		1	New Customers
0a7f4604ee9cab65020038275efe1d76	2018-07-08	Costruction Tools Garden	SP	Sao Paulo	11.27	12.79	24.06	On-Time		1	New Customers
0a7f4604ee9cab65020038275efe1d76	2018-07-08	Costruction Tools Garden	SP	Sao Paulo	11.27	12.79	24.06	On-Time		1	New Customers
0a7f55f1119615e9adba581bc94ee02c	2018-06-25	Electronics	PR	Fazenda Rio Grande	9.0	15.23	24.23	On-Time	9.0	5	New Customers
0a80da8a2e86f5f401c7514602bc1105	2017-03-24	Telephony	RR	Boa Vista	34.99	28.97	63.96	On-Time	32.9	3	Lost / Hibernating
0a814d38aa19654a3f35654847ba74b1	2018-05-22	Office Furniture	SP	Jandira	156.94	27.95	184.89	On-Time	21.4	4	Potential Loyalists
0a814fddd9db7c515225361a87b607bb	2018-04-14	Watches Gifts	RS	Porto Alegre	29.9	19.32	49.22	On-Time	11.9	5	Promising Recent
0a82501b7148667eaff8dc8811a58f06	2017-10-20	Sports Leisure	SP	Sao Paulo	119.9	21.68	141.58	On-Time	6.8	5	About To Sleep
0a84606bdb8331708400882d2e921524	2018-06-29	Drinks	SP	Sao Paulo	33.49	7.97	41.46	On-Time	3.9	5	New Customers
0a8488f892c3e8631099327c1ec55d08	2018-06-29	Fashion Bags Accessories	RN	Sao Paulo Do Potengi	80.0	51.28	131.28	On-Time	14.1	5	Potential Loyalists
0a84b71d2fd93eeae49d3149a3e08003	2017-11-28	Furniture Decor	RJ	Rio De Janeiro	149.98	25.89	175.87	Delayed	41.9	1	About To Sleep
0a84fbd88ba3278bbb66308e79b2f416	2017-03-07	Toys	RJ	Mage	399.99	14.19	414.18	On-Time	5.9	4	Lost / Hibernating
0a859572e5956923f4b083363aae7d7b	2018-01-15	Computers Accessories	RS	Itaqui	190.9	14.36	205.26	On-Time	11.0	5	About To Sleep
0a864e1c3705f361a953b0f2cc47a60e	2017-04-26	Unknown	MG	Belo Horizonte	25.95	14.52	40.47	On-Time	8.0	5	Lost / Hibernating
0a8724bf3ecd49bce712851bbbecaf35	2017-10-18	Stationery	SP	Sao Paulo	39.0	14.1	53.1	On-Time	13.8	5	About To Sleep
0a87254b512c79f0943355540a189d77	2018-06-30	Pet Shop	RN	Natal	137.9	63.22	201.12	On-Time	14.2	5	Potential Loyalists
0a8758ec6f399b52f2ecb7b1a0c4c16c	2017-11-25	Garden Tools	DF	Brasilia	49.0	17.67	66.67	On-Time	14.2	5	About To Sleep
0a87a60c5403e51a0e85e4ed7c3c2bdf	2017-11-24	Cool Stuff	RJ	Nova Iguacu	239.99	21.17	261.16	Delayed	41.3	2	About To Sleep
0a87de586a94b42f2294c207845674ab	2017-05-24	Auto	RJ	Rio De Janeiro	99.0	14.44	113.44	On-Time	6.3	5	Lost / Hibernating
0a881bec2e3ae03ba47a8d04d5dfc450	2018-08-12	Office Furniture	SP	Sorocaba	124.9	13.17	138.07	On-Time	3.0	2	Potential Loyalists
0a896d016dd3a53c584129cd14e0875c	2018-07-21	Telephony	SP	Santos	23.99	7.43	31.42	On-Time	4.4	4	New Customers
0a89bc2ec7e822a78b0cef45518d6217	2017-11-13	Watches Gifts	PE	Toritama	399.9	28.08	427.98	On-Time	10.7	5	About To Sleep
0a8ab5666933ac4865f2c36c5e7b5a0c	2017-07-24	Perfumery	SP	Fernandopolis	415.0	14.41	429.41	On-Time	16.0	5	Lost / Hibernating
0a8ad519fc5624a7862124decee24b27	2018-02-01	Sports Leisure	SC	Rio Negrinho	89.9	17.07	106.97	On-Time	18.3	1	Promising Recent
0a8b3b277ffe67981af7d4a14e7f98d5	2018-06-14	Pet Shop	SP	Taubate	108.9	13.5	122.4	On-Time	7.5	5	Potential Loyalists
0a8b3b277ffe67981af7d4a14e7f98d5	2018-06-14	Pet Shop	SP	Taubate	108.9	13.5	122.4	On-Time	7.5	5	Potential Loyalists
0a8b6e2cf83e2543f6b756e3a6d16eb5	2018-03-23	Sports Leisure	AL	Maceio	29.9	50.85	80.75	Delayed	48.3	2	Promising Recent
0a8b7ed1fb705a8af99575dc742cd328	2017-07-20	Auto	SP	Capao Bonito	52.9	13.39	66.29	On-Time	8.3	5	Lost / Hibernating
0a8bacdc71ec2a99fcc75baf60f64439	2018-02-05	Garden Tools	RJ	Rio De Janeiro	49.9	17.6	67.5	On-Time	14.2	5	Potential Loyalists
0a8bacdc71ec2a99fcc75baf60f64439	2018-02-05	Garden Tools	RJ	Rio De Janeiro	49.9	17.6	67.5	On-Time	14.2	5	Potential Loyalists
0a8c0300318aedd7b66f6dbc27409ece	2018-01-24	Bed Bath Table	SC	Joinville	74.9	16.28	91.18	Delayed	34.4	1	Promising Recent
0a8c0b59c2efaacc405838782a56c156	2017-07-28	Stationery	SP	Sao Paulo	100.0	13.72	113.72	On-Time	7.6	5	Lost / Hibernating
0a8c76aaf89178fd0f7655214a6b5223	2017-11-22	Sports Leisure	PR	Curitiba	60.0	14.17	74.17	On-Time	7.6	5	About To Sleep
0a8c95289dc386957c00a84dcc054d5e	2018-01-15	Auto	MG	Monte Siao	117.3	17.53	134.83	On-Time	10.2	5	About To Sleep
0a8d9ed968d08daf5ef8a5cbf0bbe833	2018-03-28	Stationery	SC	Florianopolis	19.99	15.23	35.22	On-Time	14.5	5	Promising Recent
0a8e3f635501e67cdbd29e6ae3bda9ba	2018-03-12	Housewares	RJ	Rio De Janeiro	17.9	15.23	33.13	On-Time	9.2	5	Promising Recent
0a8f1a36db93c2d10a0ff456e5550ae8	2018-05-02	Housewares	SP	Sao Paulo	129.0	26.98	155.98	On-Time	16.2	5	Potential Loyalists
0a8f35ef46160ef897c27ba8c423d823	2017-03-16	Housewares	SC	Sao Jose	44.9	14.52	59.42	Delayed	36.8	1	Lost / Hibernating
0a8f8c393d9dbc5901daf7d157afc427	2017-06-01	Fixed Telephony	RS	Farroupilha	32.99	15.1	48.09	On-Time	12.8	5	Lost / Hibernating
0a8fa135a7aa265638024d7c4af050f7	2018-04-25	Computers Accessories	GO	Santa Rita Do Araguaia	64.9	18.33	83.23	On-Time	7.2	5	Promising Recent
0a8fa6b5910d2d1326480e5837f6b51f	2017-08-23	Toys	PR	Foz Do Iguacu	120.9	18.1	139.0	On-Time	7.0	5	Lost / Hibernating
0a90490b9aa5527b4f3497a6f3c725ee	2018-05-12	Garden Tools	RJ	Petropolis	53.9	16.07	69.97	On-Time	10.7	5	New Customers
0a90fd1ec2b6416cf95f9f9dbca21d9a	2018-07-29	Bed Bath Table	RJ	Cabo Frio	34.99	19.44	54.43	On-Time	5.3	3	New Customers
0a9290cec2889b113c83f052547448f1	2018-01-06	Toys	SP	Maua	89.9	11.83	101.73	On-Time	11.2	4	About To Sleep
0a92b722c3355980ef37fd1fee068c6c	2018-04-08	Bed Bath Table	ES	Serra	35.99	19.32	55.31	Delayed	35.9	2	Promising Recent
0a92bad75c24fdf33ed2a18801262e89	2018-08-13	Costruction Tools Tools	SP	Sao Paulo	42.9	13.64	56.54	Delayed	22.0	4	New Customers
