geolocation_zip_code_prefix,latitude,longitude,city,state,location_key
87600,-23.184113415457734,-52.20251188516608,Nova Esperanca,PR,17211
87630,-23.151763621987904,-52.053387181744895,Atalaia,PR,17212
87640,-23.087064938145748,-52.15776925606078,Uniflor,PR,17213
87650,-22.962431348717384,-52.16265588929291,Cruzeiro Do Sul,PR,17214
87660,-22.930772913385745,-52.15515332649818,Paranacity,PR,17215
87666,-22.931708640430134,-52.15463002001629,Paranacity,PR,17216
87670,-22.75046378652603,-52.19795173893489,Inaja,PR,17217
87680,-22.65725628260365,-52.08327445972216,Paranapoema,PR,17218
87690,-22.55284171147607,-52.038031393845955,Jardim Olinda,PR,17219
87701,-23.084790404524604,-52.46409848718628,Paranavai,PR,17220
87702,-23.07857751572045,-52.46696041055839,Paranavai,PR,17221
87703,-23.06445885153736,-52.46610990464773,Paranavai,PR,17222
87704,-23.07838578217041,-52.45778248906223,Paranavai,PR,17223
87705,-23.081616658549407,-52.453958815747455,Paranavai,PR,17224
87706,-23.079852,-52.43912987825656,Paranavai,PR,17225
87707,-23.086909561891947,-52.44516632132676,Paranavai,PR,17226
87708,-23.092768222278565,-52.456674383793995,Paranavai,PR,17227
87709,-23.077215739513687,-52.468096546229056,Paranavai,PR,17228
87710,-23.09644276124603,-52.47958499421644,Paranavai,PR,17229
87711,-23.09622018270168,-52.4663936368342,Paranavai,PR,17230
87720,-23.068895084475407,-52.41784234492755,Paranavai,PR,17231
87722,-23.08450421862738,-52.60608207098351,Graciosa,PR,17232
87730,-22.739726548265764,-52.34634377408081,Santo Antonio Do Caiua,PR,17233
87740,-22.855253409488178,-52.33708873834311,Sao Joao Do Caiua,PR,17234
87750,-23.131397068891605,-52.31974206630135,Alto Parana,PR,17235
87760,-23.19705590453365,-52.49948517866925,Tamboara,PR,17236
87770,-23.317515189054806,-52.47720065297676,Sao Carlos Do Ivai,PR,17237
87780,-23.282758705676745,-52.60368489798803,Paraiso Do Norte,PR,17238
87790,-23.177393961890367,-52.605347113825744,Nova Alianca Do Ivai,PR,17239
87800,-23.41679287970404,-52.77325178178859,Rondon,PR,17240
87810,-23.340749277060254,-52.77692947350147,Guaporema,PR,17241
87820,-23.38313612419481,-52.940759765939866,Cidade Gaucha,PR,17242
87830,-23.320432794923565,-53.07219656264166,Tapira,PR,17243
87840,-23.253925519325577,-52.77424992330448,Mirador,PR,17244
87850,-23.094160778168607,-52.7868456307083,Amapora,PR,17245
87860,-23.02133681726383,-52.920916196425,Planaltina Do Parana,PR,17246
87880,-22.939864818454254,-52.6870109806184,Guairaca,PR,17247
87890,-22.726071343736166,-52.62039236260419,Terra Rica,PR,17248
87895,-22.69113762150345,-52.73494399850675,Adhemar De Barros,PR,17249
87900,-22.93040826023513,-53.13643816611373,Loanda,PR,17250
87910,-23.00513371242733,-53.19457010219605,Santa Isabel Do Ivai,PR,17251
87913,-23.132248473047188,-53.277412074957645,Sao Jose Do Ivai,PR,17252
87915,-23.119514605838177,-53.10818122884264,Santa Monica,PR,17253
87920,-22.95824970863352,-53.2951745645044,Santa Cruz De Monte Castelo,PR,17254
87930,-23.0848504408592,-53.48480977835976,Querencia Do Norte,PR,17255
87950,-22.773401766861895,-53.26766033096884,Porto Rico,PR,17256
87955,-22.824556531889854,-53.22030306436797,Sao Pedro Do Parana,PR,17257
87957,-23.130766639614933,-53.27503689942243,Porto Sao Jose,PR,17258
87960,-22.73773431887325,-53.03282780489442,Marilena,PR,17259
87970,-22.763066865525133,-52.98784117454758,Nova Londrina,PR,17260
87980,-22.73015798013188,-52.88545767662344,Itauna Do Sul,PR,17261
87990,-22.66016782923469,-52.86364874079564,Diamante Do Norte,PR,17262
88000,-27.46827814963834,-48.46685164154477,Florianopolis,SC,17263
88010,-27.59525894226445,-48.55346741363679,Florianopolis,SC,17264
88015,-27.589984836805336,-48.55106215633563,Florianopolis,SC,17265
88020,-27.59498544240868,-48.54438165070117,Florianopolis,SC,17266
88021,-27.6117807105142,-48.5439167605234,Florianopolis,SC,17267
88025,-27.57707899362336,-48.5366366740147,Florianopolis,SC,17268
88030,-27.565822016648426,-48.51501378573488,Florianopolis,SC,17269
88032,-27.54240866084872,-48.49699966851308,Florianopolis,SC,17270
88034,-27.58417792033591,-48.50033003956396,Florianopolis,SC,17271
88035,-27.590758648349578,-48.508473148349566,Florianopolis,SC,17272
88036,-27.589321906197647,-48.52212360618027,Florianopolis,SC,17273
88037,-27.60033750241225,-48.50631021864472,Florianopolis,SC,17274
88040,-27.60409288190317,-48.52489391599454,Florianopolis,SC,17275
88045,-27.608581341104504,-48.53317062994712,Florianopolis,SC,17276
88047,-27.661847008050078,-48.53110638273989,Florianopolis,SC,17277
88048,-27.654333563838055,-48.48006946565008,Florianopolis,SC,17278
88049,-27.687217069810668,-48.56032471280801,Florianopolis,SC,17279
88050,-27.512186353597983,-48.51520072107443,Florianopolis,SC,17280
88051,-27.487639404379976,-48.53004009983418,Florianopolis,SC,17281
88052,-27.471769878988987,-48.45727746043694,Florianopolis,SC,17282
88053,-27.44294348681403,-48.496021243839714,Florianopolis,SC,17283
88054,-27.431134779999688,-48.465089369986615,Florianopolis,SC,17284
88056,-27.42147641216773,-48.42632113725541,Florianopolis,SC,17285
88058,-27.44360724316649,-48.401002393559935,Florianopolis,SC,17286
88060,-27.486369471002327,-48.41567549999998,Florianopolis,SC,17287
88061,-27.577096791202116,-48.4319211335045,Florianopolis,SC,17288
88062,-27.60542121440934,-48.47002116127125,Florianopolis,SC,17289
88063,-27.68260743184844,-48.48910090466843,Florianopolis,SC,17290
88064,-27.706512910091853,-48.54124251679124,Florianopolis,SC,17291
88065,-27.680708913122544,-48.50690613087877,Florianopolis,SC,17292
88066,-27.713821924231045,-48.50536132846678,Florianopolis,SC,17293
88067,-27.780860305396416,-48.52435722835991,Florianopolis,SC,17294
88070,-27.591660325552606,-48.58303463390853,Florianopolis,SC,17295
88075,-27.584414318627704,-48.579840372323886,Florianopolis,SC,17296
88080,-27.606969324456085,-48.58191663656292,Florianopolis,SC,17297
88085,-27.607423868732678,-48.5936448106241,Florianopolis,SC,17298
88090,-27.592678477927223,-48.59464308811821,Florianopolis,SC,17299
88095,-27.58139345074722,-48.59315382334522,Florianopolis,SC,17300
88101,-27.59651850814751,-48.610147304148356,Sao Jose,SC,17301
88102,-27.59506599062513,-48.61579273838788,Sao Jose,SC,17302
88103,-27.6076755,-48.6284080724718,Sao Jose,SC,17303
88104,-27.621309493061485,-48.63917934343361,Sao Jose,SC,17304
88106,-27.601279140529936,-48.642358735388555,Sao Jose,SC,17305
88107,-27.58065051404213,-48.66769007347366,Sao Jose,SC,17306
88108,-27.59180946782637,-48.62298221074738,Sao Jose,SC,17307
88110,-27.57564786475967,-48.61838774369793,Sao Jose,SC,17308
88111,-27.566501367924868,-48.62448683786694,Sao Jose,SC,17309
88113,-27.55704718219067,-48.63068939307693,Sao Jose,SC,17310
88115,-27.543786658615705,-48.631972642506845,Sao Jose,SC,17311
88117,-27.57873107354152,-48.607637973718745,Sao Jose,SC,17312
88119,-27.57797000600652,-48.64905937442547,Sao Jose,SC,17313
88122,-27.59848938306131,-48.684053830470106,Sao Jose,SC,17314
88123,-27.584453407960247,-48.717260067826444,Sao Jose,SC,17315
88125,-27.56839746977137,-48.7897718598256,Sao Pedro De Alcantara,SC,17316
88130,-27.63576485506205,-48.65487242539686,Palhoca,SC,17317
88131,-27.654930412248188,-48.66868503596618,Palhoca,SC,17318
88132,-27.642501237607874,-48.68054933753507,Palhoca,SC,17319
88133,-27.62723756226977,-48.66452605586645,Palhoca,SC,17320
88134,-27.678950440852773,-48.6501515088604,Palhoca,SC,17321
88135,-27.67742483172402,-48.68148008747211,Palhoca,SC,17322
88136,-27.64086127874733,-48.71233837149987,Palhoca,SC,17323
88137,-27.626456842088945,-48.673749065851965,Palhoca,SC,17324
88138,-27.74964917348826,-48.634237255903145,Palhoca,SC,17325
88139,-27.887971209827374,-48.590449290712776,Palhoca,SC,17326
88140,-27.68563833904726,-48.77517880689086,Santo Amaro Da Imperatriz,SC,17327
88150,-27.695394251633633,-48.824898256913805,Aguas Mornas,SC,17328
88160,-27.504469307474206,-48.64264292164009,Biguacu,SC,17329
88161,-27.51500207310504,-48.65426533628941,Biguacu,SC,17330
88162,-27.52651318539575,-48.64291880689113,Biguaçu,SC,17331
88164,-27.494122269828807,-48.66215433504792,Biguacu,SC,17332
88165,-27.473458066782523,-48.66311672948622,Biguacu,SC,17333
88168,-27.467457856835868,-48.639127851371775,Biguacu,SC,17334
88180,-27.51770437782272,-48.76772674715418,Antonio Carlos,SC,17335
88190,-27.3357739710509,-48.55099274999999,Governador Celso Ramos,SC,17336
88200,-27.23883432684724,-48.63755565612226,Tijucas,SC,17337
88210,-27.155747106172228,-48.57545479253679,Porto Belo,SC,17338
88215,-27.15253242886683,-48.50464784416293,Bombinhas,SC,17339
88220,-27.102098999999946,-48.62961349999995,Itapema,SC,17340
88230,-27.266976257526792,-48.765948598150246,Canelinha,SC,17341
88240,-27.27628465770368,-48.85062372371532,Sao Joao Batista,SC,17342
88260,-27.41442762650083,-48.95189387427398,Major Gercino,SC,17343
88270,-27.28609964803281,-48.93067305098359,Nova Trento,SC,17344
88295,-27.199517337006725,-49.07583130133915,Botuvera,SC,17345
88301,-26.91181862157633,-48.65558858521831,Itajai,SC,17346
88302,-26.914710861989555,-48.66094867263115,Itajai,SC,17347
88303,-26.912615530002004,-48.67401528393623,Itajai,SC,17348
88304,-26.902710347072976,-48.67873509497431,Itajai,SC,17349
88305,-26.892845753661952,-48.67554193752983,Itajai,SC,17350
88306,-26.939899204476248,-48.64104924040381,Itajai,SC,17351
88307,-26.925424480780272,-48.67670794954246,Itajai,SC,17352
88308,-26.924605318984163,-48.69513094561346,Itajai,SC,17353
88309,-26.904277437684893,-48.69255475842748,Itajai,SC,17354
88310,-26.892104161124465,-48.698696305405036,Itajai,SC,17355
88311,-26.88235225252589,-48.703253569983374,Itajai,SC,17356
88312,-26.912107047118628,-48.70520905646461,Itajai,SC,17357
88313,-26.971307970209995,-48.68323247198162,Itajai,SC,17358
88316,-26.94388891929459,-48.72101475429751,Itajai,SC,17359
88317,-26.89301983235921,-48.73615363657572,Itajai,SC,17360
88318,-26.96257562433096,-48.75958909015002,Itajai,SC,17361
88320,-26.902284278945945,-48.82655548476291,Ilhota,SC,17362
88330,-26.993432999999943,-48.634162435885465,Balneario Camboriu,SC,17363
88331,-26.970039087924743,-48.63580202165099,Balneario Camboriu,SC,17364
88332,-27.01390272093021,-48.60555448471567,Balneario Camboriu,SC,17365
88333,-28.081186373860085,-49.08096888267531,Balneario Camboriu,SC,17366
88334,-27.056418154862044,-48.59640465247667,Balneario Camboriu,SC,17367
88336,-27.02453956276541,-48.61284349319066,Balneario Camboriu,SC,17368
88337,-27.00664170635926,-48.63451584136931,Balneario Camboriu,SC,17369
88338,-26.977051782230234,-48.643641181108386,Balneario Camboriu,SC,17370
88339,-26.993490142091268,-48.6475196214153,Balneario Camboriu,SC,17371
88340,-27.023629587602706,-48.64921313036202,Camboriu,SC,17372
88341,-27.033872222425238,-48.651254921493205,Camboriu,SC,17373
88343,-27.037543149475347,-48.63989654070586,Camboriu,SC,17374
88345,-27.031868599167268,-48.66219873818033,Camboriu,SC,17375
88347,-27.034452,-48.66295274999999,Camboriu,SC,17376
88348,-27.001867914675422,-48.65638619245989,Camboriu,SC,17377
88349,-26.983667448869287,-48.68195989671969,Camboriu,SC,17378
88350,-27.09769968202812,-48.91651860505039,Brusque,SC,17379
88351,-27.085479256313384,-48.91483141394241,Brusque,SC,17380
88352,-27.08058947821569,-48.893330116048766,Brusque,SC,17381
88353,-27.11638950764605,-48.91237719690787,Brusque,SC,17382
88354,-27.10877948932419,-48.92761668916258,Brusque,SC,17383
88355,-27.073586999999947,-48.90949549999996,Brusque,SC,17384
88356,-27.07871557437715,-48.86407108236193,Brusque,SC,17385
88357,-27.147080509588697,-48.898778679624385,Brusque,SC,17386
88358,-27.15581464523846,-48.93182355107043,Brusque,SC,17387
88359,-27.143863729700307,-48.95995049999999,Brusque,SC,17388
88360,-27.08572048213511,-48.97356104972768,Guabiruba,SC,17389
88370,-26.89059349827484,-48.65193750938463,Navegantes,SC,17390
88371,-26.870624952498005,-48.6843996843146,Navegantes,SC,17391
88372,-26.835516281044985,-48.63400504258813,Navegantes,SC,17392
88373,-26.84735674377221,-48.658564650275665,Navegantes,SC,17393
88374,-26.796715654230418,-48.755833222647915,Navegantes,SC,17394
88375,-26.880396034621768,-48.65352362084903,Navegantes,SC,17395
88380,-26.764562856256525,-48.67973449062277,Balneario Picarras,SC,17396
88385,-26.790714198403236,-48.63372228909931,Penha,SC,17397
88390,-26.643531460353408,-48.68879944077063,Barra Velha,SC,17398
88395,-26.61452756660881,-48.79982853758359,Sao Joao Do Itaperiu,SC,17399
88400,-27.416469570556252,-49.60080132989587,Ituporanga,SC,17400
88405,-26.44999999999993,-50.83332999999993,Rio Bonito,SC,17401
88407,-27.58966827946609,-49.54953716620344,Chapadao Do Lageado,SC,17402
88410,-27.421134884490684,-49.783470766736556,Atalanta,SC,17403
88420,-27.41031896079612,-49.82938333161346,Agrolandia,SC,17404
88430,-27.53171564847648,-49.69863581816969,Petrolandia,SC,17405
88440,-27.490593631561293,-49.42157928600077,Imbuia,SC,17406
88443,-27.390308288815348,-49.35769879990544,Vidal Ramos,SC,17407
88445,-27.508016935879684,-49.28753948115703,Leoberto Leal,SC,17408
88450,-27.700324303067703,-49.33459564617227,Alfredo Wagner,SC,17409
88460,-27.58579602024569,-48.98447688457836,Angelina,SC,17410
88470,-27.672929064948168,-49.01255880594737,Rancho Queimado,SC,17411
88475,-27.903387818207825,-49.12831521990524,Anitapolis,SC,17412
88485,-27.89612499191092,-48.929463009869366,Sao Bonifacio,SC,17413
88490,-27.967982288743094,-48.680847136996434,Paulo Lopes,SC,17414
88495,-28.030909682841575,-48.62452477827803,Garopaba,SC,17415
88501,-27.81763874503229,-50.33044785134076,Lages,SC,17416
88502,-27.81441403813539,-50.32417414126611,Lages,SC,17417
88503,-27.826483015851842,-50.328471912786995,Lages,SC,17418
88504,-27.82096752178431,-50.34408304677128,Lages,SC,17419
88505,-27.808928491949914,-50.34542270337295,Lages,SC,17420
88506,-27.7986897238444,-50.33499116363635,Lages,SC,17421
88508,-27.805767524089617,-50.314510650701166,Lages,SC,17422
88509,-27.81761539020385,-50.31174723660259,Lages,SC,17423
88511,-27.831652627531888,-50.31498267346643,Lages,SC,17424
88512,-27.83741931196261,-50.34069805176293,Lages,SC,17425
88513,-27.84747748496056,-50.355471953866285,Lages,SC,17426
88514,-27.826256382025903,-50.363395501803325,Lages,SC,17427
88516,-27.803590329176522,-50.368566901448084,Lages,SC,17428
88517,-27.76438635794551,-50.335973094224514,Lages,SC,17429
88519,-27.784586205522537,-50.31099489827746,Lages,SC,17430
88520,-27.795559583819028,-50.3050275749585,Lages,SC,17431
88521,-27.781919588303968,-50.29190009950974,Lages,SC,17432
88523,-27.806541830976958,-50.30469519799566,Lages,SC,17433
88524,-27.7960229686364,-50.28832349999999,Lages,SC,17434
88525,-27.81286645233781,-50.28826494240869,Lages,SC,17435
88526,-27.825667584630082,-50.30727323631116,Lages,SC,17436
88535,-27.585641089814075,-50.36420395294007,Correia Pinto,SC,17437
88538,-27.74570942949581,-49.94526826921005,Bocaina Do Sul,SC,17438
88540,-27.50338404506416,-50.117463574858576,Otacilio Costa,SC,17439
88543,-27.92642921055197,-50.09927729304443,Painel,SC,17440
88545,-27.57810195754381,-50.15598753108445,Palmeira,SC,17441
88548,-27.936775105088387,-50.510473904828416,Capao Alto,SC,17442
88550,-27.48004854643208,-50.37966237474867,Ponte Alta,SC,17443
88570,-27.65982068518517,-50.58051513995481,Sao Jose Do Cerrito,SC,17444
88580,-27.899109925321003,-50.757518954791095,Campo Belo Do Sul,SC,17445
88585,-27.796919018896357,-50.8741195091567,Cerro Negro,SC,17446
88590,-27.68719272599883,-51.12997927501305,Anita Garibaldi,SC,17447
88598,-27.633305812944272,-51.33731015034528,Celso Ramos,SC,17448
88600,-28.291132840240245,-49.93378018274397,Sao Joaquim,SC,17449
88625,-27.954029737438198,-49.87613575563435,Urupema,SC,17450
88640,-28.327172435838072,-49.62112699999997,Bom Jardim Da Serra,SC,17451
88650,-27.99544410364515,-49.58536681150653,Urubici,SC,17452
88658,-27.862017068560547,-49.780867741423194,Rio Rufino,SC,17453
88680,-27.79789379933342,-49.48823436020511,Bom Retiro,SC,17454
88701,-28.48526750806341,-49.00875085463673,Tubarao,SC,17455
88702,-28.491920437759433,-49.02350688535539,Tubarao,SC,17456
88703,-28.53195829087078,-49.059055823475134,Tubarao,SC,17457
88704,-28.47641771282199,-49.011778005554255,Tubarao,SC,17458
88705,-28.47993064025784,-48.99718340569771,Tubarao,SC,17459
88706,-28.47504925649367,-48.98068901438544,Tubarao,SC,17460
88708,-28.465763479586073,-49.02436505679792,Tubarao,SC,17461
88710,-28.557178385727795,-49.14761456967061,Treze De Maio,SC,17462
88715,-28.62278894415899,-49.02509319244567,Jaguaruna,SC,17463
88717,-28.66871848493736,-49.10782742245828,Sangao,SC,17464
88720,-28.43576428384711,-49.18521123820162,Pedras Grandes,SC,17465
88725,-28.493609999999933,-49.220279999999946,Azambuja,SC,17466
88730,-28.328199955080542,-49.17755227307007,Sao Ludgero,SC,17467
88735,-28.32819800695047,-49.05724554734975,Gravatal,SC,17468
88740,-28.260902392709987,-49.01829671962727,Armazem,SC,17469
88745,-28.443878629301977,-48.95570224613484,Capivari De Baixo,SC,17470
88750,-28.273759010123406,-49.16619644738513,Braco Do Norte,SC,17471
88760,-28.137667572036914,-49.110473074082535,Rio Fortuna,SC,17472
88763,-28.039462300719425,-49.12634233011072,Santa Rosa De Lima,SC,17473
88765,-28.166286809287776,-48.97853845650907,Sao Martinho,SC,17474
88770,-28.342305501289083,-48.81776284587254,Imarui,SC,17475
88780,-28.23876137953961,-48.672978306947584,Imbituba,SC,17476
88790,-28.47872374430677,-48.78243520831508,Laguna,SC,17477
88798,-28.38832670449332,-48.87285916212948,Pescaria Brava,SC,17478
88801,-28.67706971710671,-49.369573538255956,Criciuma,SC,17479
88802,-28.682688590576102,-49.37063059310332,Criciuma,SC,17480
88803,-28.69227219236889,-49.37198403562716,Criciuma,SC,17481
88804,-28.68830647062041,-49.38670203027518,Criciuma,SC,17482
88805,-28.69276904635584,-49.40525546667088,Criciuma,SC,17483
88806,-28.696649559126264,-49.42682140076224,Criciuma,SC,17484
88807,-28.701524733659557,-49.43544383648063,Criciuma,SC,17485
88808,-28.70312524698382,-49.45408947961069,Criciuma,SC,17486
88809,-28.6815176949173,-49.386691727722784,Criciuma,SC,17487
88810,-28.66621401646853,-49.383070233070825,Criciuma,SC,17488
88811,-28.673542028585658,-49.361140249447985,Criciuma,SC,17489
88812,-28.785528467795995,-49.36581042046782,Criciuma,SC,17490
88813,-28.678710975115454,-49.34051559127768,Criciuma,SC,17491
88814,-28.7693645420287,-49.40812520783725,Criciuma,SC,17492
88815,-28.68951102469276,-49.34861512698399,Criciuma,SC,17493
88816,-28.717877781147656,-49.35654964817335,Criciuma,SC,17494
88817,-28.67402344778196,-49.41820097800769,Criciuma,SC,17495
88818,-28.663311161695283,-49.42295856761518,Criciuma,SC,17496
88819,-28.64483031369705,-49.433748464499175,Criciuma,SC,17497
88820,-28.71452758648514,-49.30006950142965,Icara,SC,17498
88828,-28.826063947641963,-49.22862805074014,Balneario Rincao,SC,17499
88830,-28.65235703381236,-49.20892298675693,Morro Da Fumaca,SC,17500
88835,-28.601645997220583,-49.24656641244125,Estacao Cocal,SC,17501
88840,-28.5217906310622,-49.32054792692998,Urussanga,SC,17502
88845,-28.59954740720981,-49.32508685085059,Cocal Do Sul,SC,17503
88850,-28.750357842942407,-49.47356288960601,Forquilhinha,SC,17504
88860,-28.59684655896043,-49.427680045326866,Sideropolis,SC,17505
88862,-28.505677558982406,-49.45968894770583,Treviso,SC,17506
88865,-28.63990308182,-49.500268119588874,Nova Veneza,SC,17507
88868,-28.660121135002758,-49.46698683315875,Nossa Senhora De Caravaggio,SC,17508
88870,-28.357215737475403,-49.28854561206733,Orleans,SC,17509
88880,-28.3904828196052,-49.396865005459915,Lauro Muller,SC,17510
88890,-28.186647986900372,-49.213681588670426,Grao Para,SC,17511
88900,-28.935608999502797,-49.483661896676416,Ararangua,SC,17512
88901,-28.94416894086906,-49.49684146600285,Ararangua,SC,17513
88902,-28.96753686424934,-49.516383482862736,Ararangua,SC,17514
88904,-28.953004272388785,-49.49981733831558,Ararangua,SC,17515
88905,-28.94509413071347,-49.4829148105977,Ararangua,SC,17516
88906,-28.939176657590124,-49.46922546986828,Ararangua,SC,17517
88910,-29.022749718494445,-49.60485206483155,Ararangua,SC,17518
88911,-28.938644897579543,-49.37060077338521,Ararangua,SC,17519
88914,-28.985708585592224,-49.41916434484192,Balneario Arroio Do Silva,SC,17520
88915,-28.86100263994921,-49.45228712295371,Maracaja,SC,17521
88920,-28.831913323844148,-49.63180879032156,Meleiro,SC,17522
88923,-28.899945513324457,-49.54701568750369,Sapiranga,SC,17523
88925,-28.80057223529704,-49.71750954612176,Morro Grande,SC,17524
88930,-28.925981550639968,-49.67921001340693,Turvo,SC,17525
88934,-28.677712894943163,-49.10966127783367,Morro Chato,SC,17526
88935,-28.970444665687637,-49.63820715911049,Ermo,SC,17527
88940,-28.832402880297145,-49.84656412817664,Timbe Do Sul,SC,17528
88950,-28.997531412515198,-49.759170261605576,Jacinto Machado,SC,17529
88955,-29.159838643412925,-49.58575134306121,Balneario Gaivota,SC,17530
88960,-29.109735060662505,-49.63468000483127,Sombrio,SC,17531
88965,-29.13554146481562,-49.71518015214837,Santa Rosa Do Sul,SC,17532
88970,-29.22273308946867,-49.8072759880645,Sao Joao Do Sul,SC,17533
88980,-29.32215004190755,-49.723190336884706,Passo De Torres,SC,17534
88990,-29.195849503293054,-49.950948465056975,Praia Grande,SC,17535
89010,-26.9220881675347,-49.06426984096028,Blumenau,SC,17536
89012,-26.91031052805772,-49.07446664209314,Blumenau,SC,17537
89015,-26.90742211051977,-49.04255812377123,Blumenau,SC,17538
89016,-26.91076651438352,-49.09323843202645,Blumenau,SC,17539
89020,-26.929592671311717,-49.05653150222211,Blumenau,SC,17540
89021,-26.93784331253563,-49.06413093741701,Blumenau,SC,17541
89022,-26.94682919455827,-49.07156575506377,Blumenau,SC,17542
89023,-26.95352206919853,-49.0768345160616,Blumenau,SC,17543
89025,-26.96569513032433,-49.05880667444286,Blumenau,SC,17544
89026,-26.968469294590516,-49.07617621406308,Blumenau,SC,17545
89027,-26.99504394421202,-49.085352,Blumenau,SC,17546
89030,-26.89777548001902,-49.08167487112615,Blumenau,SC,17547
89031,-26.88942648448342,-49.10225931223036,Blumenau,SC,17548
89032,-26.903564987330235,-49.13662770299058,Blumenau,SC,17549
89035,-26.905725,-49.08906794552563,Blumenau,SC,17550
89036,-26.91699139716661,-49.09444707591319,Blumenau,SC,17551
89037,-26.907299926452744,-49.099065061746266,Blumenau,SC,17552
89040,-26.92140713849616,-49.12142628893192,Blumenau,SC,17553
89041,-26.913134249178224,-49.113291279762265,Blumenau,SC,17554
89042,-26.912059847933563,-49.13252625895891,Blumenau,SC,17555
89045,-26.926617368443072,-49.11478264365945,Blumenau,SC,17556
89046,-26.932860389851683,-49.1431047366492,Blumenau,SC,17557
89048,-26.913571480985645,-49.10539684456696,Blumenau,SC,17558
89050,-26.91430206272721,-49.06109329477589,Blumenau,SC,17559
89051,-26.899869959564185,-49.05858016367482,Blumenau,SC,17560
89052,-26.89048937246811,-49.073038582735435,Blumenau,SC,17561
89053,-26.877005895089145,-49.0820058388828,Blumenau,SC,17562
89055,-26.880882690514674,-49.062226748532986,Blumenau,SC,17563
89056,-26.87353053344107,-49.06985844240867,Blumenau,SC,17564
89057,-26.86937603540321,-49.058366174403965,Blumenau,SC,17565
89058,-26.85671318345924,-49.04933467207364,Blumenau,SC,17566
89060,-26.848010551541343,-49.07315231754308,Blumenau,SC,17567
89062,-26.82836422248561,-49.08527714210172,Blumenau,SC,17568
89063,-26.79979727915864,-49.08435072405491,Blumenau,SC,17569
89065,-26.8727408406988,-49.10405740974241,Blumenau,SC,17570
89066,-26.85145389570688,-49.105512319868446,Blumenau,SC,17571
89068,-26.819148874683414,-49.090867153413356,Blumenau,SC,17572
89069,-26.793325341104502,-49.09267113911727,Blumenau,SC,17573
89070,-26.876394,-49.12611043936692,Blumenau,SC,17574
89072,-26.88057195542148,-49.16324256555642,Blumenau,SC,17575
89074,-26.853688505870423,-49.15088535380338,Blumenau,SC,17576
89075,-26.73271395222448,-49.06738270123697,Blumenau,SC,17577
89080,-26.903190216569477,-49.23928312885948,Indaial,SC,17578
89082,-26.89246541714582,-49.24766995646648,Indaial,SC,17579
89083,-26.890935960545868,-49.26376348341272,Indaial,SC,17580
89084,-26.87936070796826,-49.239508909783126,Indaial,SC,17581
89085,-26.861984760397497,-49.22885071564944,Indaial,SC,17582
89086,-26.898515737541032,-49.224875160934516,Indaial,SC,17583
89087,-26.91291964308109,-49.22592697024559,Indaial,SC,17584
89095,-26.72374643675804,-49.06939031636081,Blumenau,SC,17585
89107,-26.735210530892083,-49.17179755276431,Pomerode,SC,17586
89108,-26.6106124562893,-49.00620417524838,Massaranduba,SC,17587
89110,-26.927977982529217,-48.96496726827105,Gaspar,SC,17588
89111,-26.900339739833008,-49.00695918233654,Gaspar,SC,17589
89112,-26.938993543271355,-48.96107937841845,Gaspar,SC,17590
89113,-26.92223545630278,-48.65186382244883,Gaspar,SC,17591
89114,-26.935604327569276,-48.93871513383137,Gaspar,SC,17592
89115,-26.912453380358706,-48.93603342228193,Gaspar,SC,17593
89116,-26.92053015182197,-48.9602841812377,Gaspar,SC,17594
89117,-26.846417439756173,-49.02981096317457,Gaspar,SC,17595
89118,-26.82855620202225,-49.03288826622576,Gaspar,SC,17596
89120,-26.825784077702185,-49.26999071426511,Timbo,SC,17597
89121,-26.741208307041763,-49.274294783001366,Rio Dos Cedros,SC,17598
89124,-26.779777308618385,-49.36550744980381,Benedito Novo,SC,17599
89126,-26.717784283893344,-49.48386750810753,Doutor Pedrinho,SC,17600
89128,-26.712764458431977,-48.910733996757976,Luiz Alves,SC,17601
89130,-26.893226130061613,-49.239770100159475,Indaial,SC,17602
89135,-27.03604193712156,-49.387248727298015,Apiuna,SC,17603
89136,-26.90788801527196,-49.36466412276854,Rodeio,SC,17604
89138,-26.957574062453077,-49.37812156549717,Ascurra,SC,17605
89140,-27.057758960699346,-49.5221629352333,Ibirama,SC,17606
89143,-27.0390914217913,-49.587787070964424,Dalbergia,SC,17607
89145,-26.958430883170905,-49.629128489241445,Jose Boiteux,SC,17608
89148,-26.882979883559848,-49.83694099999997,Vitor Meireles,SC,17609
89150,-27.04794385426267,-49.62239033136092,Presidente Getulio,SC,17610
89155,-26.98619103733946,-49.724061088850576,Dona Emma,SC,17611
89157,-26.922232024142584,-49.79045816392109,Witmarsum,SC,17612
89160,-27.214762141686712,-49.640232592201016,Rio Do Sul,SC,17613
89161,-27.19449,-49.59971262943139,Rio Do Sul,SC,17614
89162,-27.183792058540373,-49.60634776466072,Rio Do Sul,SC,17615
89163,-27.20380723605087,-49.65373282018891,Rio Do Sul,SC,17616
89164,-27.2187982758958,-49.65176356324,Rio Do Sul,SC,17617
89165,-27.231607688297196,-49.652258810431604,Rio Do Sul,SC,17618
89167,-27.223564493219325,-49.640669599053794,Rio Do Sul,SC,17619
89170,-27.222002197732333,-49.730939088275846,Laurentino,SC,17620
89172,-27.25715480415264,-49.93294827666639,Pouso Redondo,SC,17621
89176,-27.30348365127628,-49.79400429388397,Trombudo Central,SC,17622
